Rpeaks,Participant,Sampling_Rate,Database
54240,MIT-LongTerm_00,128,MIT-LongTerm
54346,MIT-LongTerm_00,128,MIT-LongTerm
54451,MIT-LongTerm_00,128,MIT-LongTerm
54658,MIT-LongTerm_00,128,MIT-LongTerm
54860,MIT-LongTerm_00,128,MIT-LongTerm
54955,MIT-LongTerm_00,128,MIT-LongTerm
55051,MIT-LongTerm_00,128,MIT-LongTerm
55151,MIT-LongTerm_00,128,MIT-LongTerm
55248,MIT-LongTerm_00,128,MIT-LongTerm
55346,MIT-LongTerm_00,128,MIT-LongTerm
55448,MIT-LongTerm_00,128,MIT-LongTerm
55553,MIT-LongTerm_00,128,MIT-LongTerm
55654,MIT-LongTerm_00,128,MIT-LongTerm
55757,MIT-LongTerm_00,128,MIT-LongTerm
55868,MIT-LongTerm_00,128,MIT-LongTerm
55978,MIT-LongTerm_00,128,MIT-LongTerm
56080,MIT-LongTerm_00,128,MIT-LongTerm
56186,MIT-LongTerm_00,128,MIT-LongTerm
56289,MIT-LongTerm_00,128,MIT-LongTerm
56506,MIT-LongTerm_00,128,MIT-LongTerm
56605,MIT-LongTerm_00,128,MIT-LongTerm
56729,MIT-LongTerm_00,128,MIT-LongTerm
56820,MIT-LongTerm_00,128,MIT-LongTerm
56919,MIT-LongTerm_00,128,MIT-LongTerm
57016,MIT-LongTerm_00,128,MIT-LongTerm
57118,MIT-LongTerm_00,128,MIT-LongTerm
57218,MIT-LongTerm_00,128,MIT-LongTerm
57319,MIT-LongTerm_00,128,MIT-LongTerm
57418,MIT-LongTerm_00,128,MIT-LongTerm
57521,MIT-LongTerm_00,128,MIT-LongTerm
57628,MIT-LongTerm_00,128,MIT-LongTerm
57730,MIT-LongTerm_00,128,MIT-LongTerm
57837,MIT-LongTerm_00,128,MIT-LongTerm
57945,MIT-LongTerm_00,128,MIT-LongTerm
58048,MIT-LongTerm_00,128,MIT-LongTerm
58153,MIT-LongTerm_00,128,MIT-LongTerm
58255,MIT-LongTerm_00,128,MIT-LongTerm
58363,MIT-LongTerm_00,128,MIT-LongTerm
58563,MIT-LongTerm_00,128,MIT-LongTerm
58759,MIT-LongTerm_00,128,MIT-LongTerm
58851,MIT-LongTerm_00,128,MIT-LongTerm
59042,MIT-LongTerm_00,128,MIT-LongTerm
59131,MIT-LongTerm_00,128,MIT-LongTerm
59324,MIT-LongTerm_00,128,MIT-LongTerm
59512,MIT-LongTerm_00,128,MIT-LongTerm
59602,MIT-LongTerm_00,128,MIT-LongTerm
59797,MIT-LongTerm_00,128,MIT-LongTerm
59985,MIT-LongTerm_00,128,MIT-LongTerm
60076,MIT-LongTerm_00,128,MIT-LongTerm
60177,MIT-LongTerm_00,128,MIT-LongTerm
60276,MIT-LongTerm_00,128,MIT-LongTerm
60383,MIT-LongTerm_00,128,MIT-LongTerm
60487,MIT-LongTerm_00,128,MIT-LongTerm
60593,MIT-LongTerm_00,128,MIT-LongTerm
60701,MIT-LongTerm_00,128,MIT-LongTerm
60811,MIT-LongTerm_00,128,MIT-LongTerm
60926,MIT-LongTerm_00,128,MIT-LongTerm
61031,MIT-LongTerm_00,128,MIT-LongTerm
61142,MIT-LongTerm_00,128,MIT-LongTerm
61245,MIT-LongTerm_00,128,MIT-LongTerm
61350,MIT-LongTerm_00,128,MIT-LongTerm
61450,MIT-LongTerm_00,128,MIT-LongTerm
61554,MIT-LongTerm_00,128,MIT-LongTerm
61657,MIT-LongTerm_00,128,MIT-LongTerm
61760,MIT-LongTerm_00,128,MIT-LongTerm
61862,MIT-LongTerm_00,128,MIT-LongTerm
61964,MIT-LongTerm_00,128,MIT-LongTerm
62071,MIT-LongTerm_00,128,MIT-LongTerm
62171,MIT-LongTerm_00,128,MIT-LongTerm
62273,MIT-LongTerm_00,128,MIT-LongTerm
62375,MIT-LongTerm_00,128,MIT-LongTerm
62479,MIT-LongTerm_00,128,MIT-LongTerm
62580,MIT-LongTerm_00,128,MIT-LongTerm
62680,MIT-LongTerm_00,128,MIT-LongTerm
62782,MIT-LongTerm_00,128,MIT-LongTerm
62883,MIT-LongTerm_00,128,MIT-LongTerm
62985,MIT-LongTerm_00,128,MIT-LongTerm
63083,MIT-LongTerm_00,128,MIT-LongTerm
63187,MIT-LongTerm_00,128,MIT-LongTerm
63289,MIT-LongTerm_00,128,MIT-LongTerm
63388,MIT-LongTerm_00,128,MIT-LongTerm
63489,MIT-LongTerm_00,128,MIT-LongTerm
63587,MIT-LongTerm_00,128,MIT-LongTerm
63694,MIT-LongTerm_00,128,MIT-LongTerm
63793,MIT-LongTerm_00,128,MIT-LongTerm
63892,MIT-LongTerm_00,128,MIT-LongTerm
63997,MIT-LongTerm_00,128,MIT-LongTerm
64099,MIT-LongTerm_00,128,MIT-LongTerm
64204,MIT-LongTerm_00,128,MIT-LongTerm
64306,MIT-LongTerm_00,128,MIT-LongTerm
64412,MIT-LongTerm_00,128,MIT-LongTerm
64516,MIT-LongTerm_00,128,MIT-LongTerm
64617,MIT-LongTerm_00,128,MIT-LongTerm
64717,MIT-LongTerm_00,128,MIT-LongTerm
64823,MIT-LongTerm_00,128,MIT-LongTerm
65024,MIT-LongTerm_00,128,MIT-LongTerm
65221,MIT-LongTerm_00,128,MIT-LongTerm
65313,MIT-LongTerm_00,128,MIT-LongTerm
65406,MIT-LongTerm_00,128,MIT-LongTerm
65502,MIT-LongTerm_00,128,MIT-LongTerm
65602,MIT-LongTerm_00,128,MIT-LongTerm
65796,MIT-LongTerm_00,128,MIT-LongTerm
65988,MIT-LongTerm_00,128,MIT-LongTerm
66080,MIT-LongTerm_00,128,MIT-LongTerm
66179,MIT-LongTerm_00,128,MIT-LongTerm
66279,MIT-LongTerm_00,128,MIT-LongTerm
66378,MIT-LongTerm_00,128,MIT-LongTerm
66479,MIT-LongTerm_00,128,MIT-LongTerm
66586,MIT-LongTerm_00,128,MIT-LongTerm
66695,MIT-LongTerm_00,128,MIT-LongTerm
66797,MIT-LongTerm_00,128,MIT-LongTerm
66906,MIT-LongTerm_00,128,MIT-LongTerm
67020,MIT-LongTerm_00,128,MIT-LongTerm
67125,MIT-LongTerm_00,128,MIT-LongTerm
67235,MIT-LongTerm_00,128,MIT-LongTerm
67446,MIT-LongTerm_00,128,MIT-LongTerm
67649,MIT-LongTerm_00,128,MIT-LongTerm
67846,MIT-LongTerm_00,128,MIT-LongTerm
68036,MIT-LongTerm_00,128,MIT-LongTerm
68221,MIT-LongTerm_00,128,MIT-LongTerm
68309,MIT-LongTerm_00,128,MIT-LongTerm
68400,MIT-LongTerm_00,128,MIT-LongTerm
68496,MIT-LongTerm_00,128,MIT-LongTerm
68690,MIT-LongTerm_00,128,MIT-LongTerm
68879,MIT-LongTerm_00,128,MIT-LongTerm
69066,MIT-LongTerm_00,128,MIT-LongTerm
69156,MIT-LongTerm_00,128,MIT-LongTerm
69351,MIT-LongTerm_00,128,MIT-LongTerm
69446,MIT-LongTerm_00,128,MIT-LongTerm
69550,MIT-LongTerm_00,128,MIT-LongTerm
69658,MIT-LongTerm_00,128,MIT-LongTerm
69882,MIT-LongTerm_00,128,MIT-LongTerm
69986,MIT-LongTerm_00,128,MIT-LongTerm
70201,MIT-LongTerm_00,128,MIT-LongTerm
70305,MIT-LongTerm_00,128,MIT-LongTerm
70410,MIT-LongTerm_00,128,MIT-LongTerm
70515,MIT-LongTerm_00,128,MIT-LongTerm
70615,MIT-LongTerm_00,128,MIT-LongTerm
70829,MIT-LongTerm_00,128,MIT-LongTerm
71026,MIT-LongTerm_00,128,MIT-LongTerm
71124,MIT-LongTerm_00,128,MIT-LongTerm
71220,MIT-LongTerm_00,128,MIT-LongTerm
71319,MIT-LongTerm_00,128,MIT-LongTerm
71416,MIT-LongTerm_00,128,MIT-LongTerm
71518,MIT-LongTerm_00,128,MIT-LongTerm
71620,MIT-LongTerm_00,128,MIT-LongTerm
71720,MIT-LongTerm_00,128,MIT-LongTerm
71821,MIT-LongTerm_00,128,MIT-LongTerm
71925,MIT-LongTerm_00,128,MIT-LongTerm
72032,MIT-LongTerm_00,128,MIT-LongTerm
72132,MIT-LongTerm_00,128,MIT-LongTerm
72232,MIT-LongTerm_00,128,MIT-LongTerm
72334,MIT-LongTerm_00,128,MIT-LongTerm
72433,MIT-LongTerm_00,128,MIT-LongTerm
72532,MIT-LongTerm_00,128,MIT-LongTerm
72631,MIT-LongTerm_00,128,MIT-LongTerm
72737,MIT-LongTerm_00,128,MIT-LongTerm
72836,MIT-LongTerm_00,128,MIT-LongTerm
72935,MIT-LongTerm_00,128,MIT-LongTerm
73036,MIT-LongTerm_00,128,MIT-LongTerm
73143,MIT-LongTerm_00,128,MIT-LongTerm
73242,MIT-LongTerm_00,128,MIT-LongTerm
73341,MIT-LongTerm_00,128,MIT-LongTerm
73440,MIT-LongTerm_00,128,MIT-LongTerm
73539,MIT-LongTerm_00,128,MIT-LongTerm
73637,MIT-LongTerm_00,128,MIT-LongTerm
73736,MIT-LongTerm_00,128,MIT-LongTerm
73837,MIT-LongTerm_00,128,MIT-LongTerm
73935,MIT-LongTerm_00,128,MIT-LongTerm
74034,MIT-LongTerm_00,128,MIT-LongTerm
74131,MIT-LongTerm_00,128,MIT-LongTerm
74230,MIT-LongTerm_00,128,MIT-LongTerm
74328,MIT-LongTerm_00,128,MIT-LongTerm
74425,MIT-LongTerm_00,128,MIT-LongTerm
74522,MIT-LongTerm_00,128,MIT-LongTerm
74621,MIT-LongTerm_00,128,MIT-LongTerm
74815,MIT-LongTerm_00,128,MIT-LongTerm
75003,MIT-LongTerm_00,128,MIT-LongTerm
75091,MIT-LongTerm_00,128,MIT-LongTerm
75181,MIT-LongTerm_00,128,MIT-LongTerm
75272,MIT-LongTerm_00,128,MIT-LongTerm
75367,MIT-LongTerm_00,128,MIT-LongTerm
75464,MIT-LongTerm_00,128,MIT-LongTerm
75558,MIT-LongTerm_00,128,MIT-LongTerm
75657,MIT-LongTerm_00,128,MIT-LongTerm
75753,MIT-LongTerm_00,128,MIT-LongTerm
75857,MIT-LongTerm_00,128,MIT-LongTerm
75955,MIT-LongTerm_00,128,MIT-LongTerm
76057,MIT-LongTerm_00,128,MIT-LongTerm
76158,MIT-LongTerm_00,128,MIT-LongTerm
76258,MIT-LongTerm_00,128,MIT-LongTerm
76356,MIT-LongTerm_00,128,MIT-LongTerm
76457,MIT-LongTerm_00,128,MIT-LongTerm
76652,MIT-LongTerm_00,128,MIT-LongTerm
76841,MIT-LongTerm_00,128,MIT-LongTerm
76930,MIT-LongTerm_00,128,MIT-LongTerm
77025,MIT-LongTerm_00,128,MIT-LongTerm
77117,MIT-LongTerm_00,128,MIT-LongTerm
77212,MIT-LongTerm_00,128,MIT-LongTerm
77311,MIT-LongTerm_00,128,MIT-LongTerm
77408,MIT-LongTerm_00,128,MIT-LongTerm
77505,MIT-LongTerm_00,128,MIT-LongTerm
77603,MIT-LongTerm_00,128,MIT-LongTerm
77708,MIT-LongTerm_00,128,MIT-LongTerm
77908,MIT-LongTerm_00,128,MIT-LongTerm
78107,MIT-LongTerm_00,128,MIT-LongTerm
78202,MIT-LongTerm_00,128,MIT-LongTerm
78296,MIT-LongTerm_00,128,MIT-LongTerm
78397,MIT-LongTerm_00,128,MIT-LongTerm
78498,MIT-LongTerm_00,128,MIT-LongTerm
78597,MIT-LongTerm_00,128,MIT-LongTerm
78696,MIT-LongTerm_00,128,MIT-LongTerm
78798,MIT-LongTerm_00,128,MIT-LongTerm
78900,MIT-LongTerm_00,128,MIT-LongTerm
79000,MIT-LongTerm_00,128,MIT-LongTerm
79103,MIT-LongTerm_00,128,MIT-LongTerm
79207,MIT-LongTerm_00,128,MIT-LongTerm
79314,MIT-LongTerm_00,128,MIT-LongTerm
79414,MIT-LongTerm_00,128,MIT-LongTerm
79514,MIT-LongTerm_00,128,MIT-LongTerm
79717,MIT-LongTerm_00,128,MIT-LongTerm
79910,MIT-LongTerm_00,128,MIT-LongTerm
80004,MIT-LongTerm_00,128,MIT-LongTerm
80097,MIT-LongTerm_00,128,MIT-LongTerm
80192,MIT-LongTerm_00,128,MIT-LongTerm
80289,MIT-LongTerm_00,128,MIT-LongTerm
80389,MIT-LongTerm_00,128,MIT-LongTerm
80494,MIT-LongTerm_00,128,MIT-LongTerm
80596,MIT-LongTerm_00,128,MIT-LongTerm
80701,MIT-LongTerm_00,128,MIT-LongTerm
80809,MIT-LongTerm_00,128,MIT-LongTerm
80916,MIT-LongTerm_00,128,MIT-LongTerm
81019,MIT-LongTerm_00,128,MIT-LongTerm
81126,MIT-LongTerm_00,128,MIT-LongTerm
81235,MIT-LongTerm_00,128,MIT-LongTerm
81337,MIT-LongTerm_00,128,MIT-LongTerm
81438,MIT-LongTerm_00,128,MIT-LongTerm
81542,MIT-LongTerm_00,128,MIT-LongTerm
81641,MIT-LongTerm_00,128,MIT-LongTerm
81740,MIT-LongTerm_00,128,MIT-LongTerm
81838,MIT-LongTerm_00,128,MIT-LongTerm
81940,MIT-LongTerm_00,128,MIT-LongTerm
82039,MIT-LongTerm_00,128,MIT-LongTerm
82139,MIT-LongTerm_00,128,MIT-LongTerm
82238,MIT-LongTerm_00,128,MIT-LongTerm
82338,MIT-LongTerm_00,128,MIT-LongTerm
82438,MIT-LongTerm_00,128,MIT-LongTerm
82534,MIT-LongTerm_00,128,MIT-LongTerm
82633,MIT-LongTerm_00,128,MIT-LongTerm
82730,MIT-LongTerm_00,128,MIT-LongTerm
82829,MIT-LongTerm_00,128,MIT-LongTerm
82927,MIT-LongTerm_00,128,MIT-LongTerm
83025,MIT-LongTerm_00,128,MIT-LongTerm
83121,MIT-LongTerm_00,128,MIT-LongTerm
83221,MIT-LongTerm_00,128,MIT-LongTerm
83317,MIT-LongTerm_00,128,MIT-LongTerm
83413,MIT-LongTerm_00,128,MIT-LongTerm
83510,MIT-LongTerm_00,128,MIT-LongTerm
83603,MIT-LongTerm_00,128,MIT-LongTerm
83695,MIT-LongTerm_00,128,MIT-LongTerm
83875,MIT-LongTerm_00,128,MIT-LongTerm
84048,MIT-LongTerm_00,128,MIT-LongTerm
84132,MIT-LongTerm_00,128,MIT-LongTerm
84215,MIT-LongTerm_00,128,MIT-LongTerm
84299,MIT-LongTerm_00,128,MIT-LongTerm
84381,MIT-LongTerm_00,128,MIT-LongTerm
84468,MIT-LongTerm_00,128,MIT-LongTerm
84554,MIT-LongTerm_00,128,MIT-LongTerm
84645,MIT-LongTerm_00,128,MIT-LongTerm
84738,MIT-LongTerm_00,128,MIT-LongTerm
84830,MIT-LongTerm_00,128,MIT-LongTerm
84924,MIT-LongTerm_00,128,MIT-LongTerm
85021,MIT-LongTerm_00,128,MIT-LongTerm
85118,MIT-LongTerm_00,128,MIT-LongTerm
85212,MIT-LongTerm_00,128,MIT-LongTerm
85402,MIT-LongTerm_00,128,MIT-LongTerm
85495,MIT-LongTerm_00,128,MIT-LongTerm
85592,MIT-LongTerm_00,128,MIT-LongTerm
85689,MIT-LongTerm_00,128,MIT-LongTerm
85785,MIT-LongTerm_00,128,MIT-LongTerm
85882,MIT-LongTerm_00,128,MIT-LongTerm
85980,MIT-LongTerm_00,128,MIT-LongTerm
86182,MIT-LongTerm_00,128,MIT-LongTerm
86278,MIT-LongTerm_00,128,MIT-LongTerm
86376,MIT-LongTerm_00,128,MIT-LongTerm
86477,MIT-LongTerm_00,128,MIT-LongTerm
86577,MIT-LongTerm_00,128,MIT-LongTerm
86674,MIT-LongTerm_00,128,MIT-LongTerm
86772,MIT-LongTerm_00,128,MIT-LongTerm
86874,MIT-LongTerm_00,128,MIT-LongTerm
86976,MIT-LongTerm_00,128,MIT-LongTerm
87077,MIT-LongTerm_00,128,MIT-LongTerm
87176,MIT-LongTerm_00,128,MIT-LongTerm
87277,MIT-LongTerm_00,128,MIT-LongTerm
87379,MIT-LongTerm_00,128,MIT-LongTerm
87481,MIT-LongTerm_00,128,MIT-LongTerm
87580,MIT-LongTerm_00,128,MIT-LongTerm
87680,MIT-LongTerm_00,128,MIT-LongTerm
87786,MIT-LongTerm_00,128,MIT-LongTerm
87890,MIT-LongTerm_00,128,MIT-LongTerm
87991,MIT-LongTerm_00,128,MIT-LongTerm
88094,MIT-LongTerm_00,128,MIT-LongTerm
88197,MIT-LongTerm_00,128,MIT-LongTerm
88302,MIT-LongTerm_00,128,MIT-LongTerm
88401,MIT-LongTerm_00,128,MIT-LongTerm
88502,MIT-LongTerm_00,128,MIT-LongTerm
88604,MIT-LongTerm_00,128,MIT-LongTerm
88710,MIT-LongTerm_00,128,MIT-LongTerm
88811,MIT-LongTerm_00,128,MIT-LongTerm
88913,MIT-LongTerm_00,128,MIT-LongTerm
89015,MIT-LongTerm_00,128,MIT-LongTerm
89120,MIT-LongTerm_00,128,MIT-LongTerm
89218,MIT-LongTerm_00,128,MIT-LongTerm
89320,MIT-LongTerm_00,128,MIT-LongTerm
89424,MIT-LongTerm_00,128,MIT-LongTerm
89528,MIT-LongTerm_00,128,MIT-LongTerm
89626,MIT-LongTerm_00,128,MIT-LongTerm
89731,MIT-LongTerm_00,128,MIT-LongTerm
89832,MIT-LongTerm_00,128,MIT-LongTerm
89940,MIT-LongTerm_00,128,MIT-LongTerm
90043,MIT-LongTerm_00,128,MIT-LongTerm
90147,MIT-LongTerm_00,128,MIT-LongTerm
90259,MIT-LongTerm_00,128,MIT-LongTerm
90370,MIT-LongTerm_00,128,MIT-LongTerm
90474,MIT-LongTerm_00,128,MIT-LongTerm
90580,MIT-LongTerm_00,128,MIT-LongTerm
90684,MIT-LongTerm_00,128,MIT-LongTerm
90793,MIT-LongTerm_00,128,MIT-LongTerm
90898,MIT-LongTerm_00,128,MIT-LongTerm
91003,MIT-LongTerm_00,128,MIT-LongTerm
91108,MIT-LongTerm_00,128,MIT-LongTerm
91212,MIT-LongTerm_00,128,MIT-LongTerm
91313,MIT-LongTerm_00,128,MIT-LongTerm
91414,MIT-LongTerm_00,128,MIT-LongTerm
91519,MIT-LongTerm_00,128,MIT-LongTerm
91619,MIT-LongTerm_00,128,MIT-LongTerm
91720,MIT-LongTerm_00,128,MIT-LongTerm
91826,MIT-LongTerm_00,128,MIT-LongTerm
91931,MIT-LongTerm_00,128,MIT-LongTerm
92035,MIT-LongTerm_00,128,MIT-LongTerm
92135,MIT-LongTerm_00,128,MIT-LongTerm
92234,MIT-LongTerm_00,128,MIT-LongTerm
92337,MIT-LongTerm_00,128,MIT-LongTerm
92442,MIT-LongTerm_00,128,MIT-LongTerm
92539,MIT-LongTerm_00,128,MIT-LongTerm
92640,MIT-LongTerm_00,128,MIT-LongTerm
92741,MIT-LongTerm_00,128,MIT-LongTerm
92842,MIT-LongTerm_00,128,MIT-LongTerm
92939,MIT-LongTerm_00,128,MIT-LongTerm
93037,MIT-LongTerm_00,128,MIT-LongTerm
93135,MIT-LongTerm_00,128,MIT-LongTerm
93233,MIT-LongTerm_00,128,MIT-LongTerm
93333,MIT-LongTerm_00,128,MIT-LongTerm
93430,MIT-LongTerm_00,128,MIT-LongTerm
93526,MIT-LongTerm_00,128,MIT-LongTerm
93639,MIT-LongTerm_00,128,MIT-LongTerm
93719,MIT-LongTerm_00,128,MIT-LongTerm
93812,MIT-LongTerm_00,128,MIT-LongTerm
94002,MIT-LongTerm_00,128,MIT-LongTerm
94090,MIT-LongTerm_00,128,MIT-LongTerm
94278,MIT-LongTerm_00,128,MIT-LongTerm
94367,MIT-LongTerm_00,128,MIT-LongTerm
94552,MIT-LongTerm_00,128,MIT-LongTerm
94734,MIT-LongTerm_00,128,MIT-LongTerm
94823,MIT-LongTerm_00,128,MIT-LongTerm
94914,MIT-LongTerm_00,128,MIT-LongTerm
95006,MIT-LongTerm_00,128,MIT-LongTerm
95097,MIT-LongTerm_00,128,MIT-LongTerm
95190,MIT-LongTerm_00,128,MIT-LongTerm
95284,MIT-LongTerm_00,128,MIT-LongTerm
95478,MIT-LongTerm_00,128,MIT-LongTerm
95668,MIT-LongTerm_00,128,MIT-LongTerm
95761,MIT-LongTerm_00,128,MIT-LongTerm
95853,MIT-LongTerm_00,128,MIT-LongTerm
95949,MIT-LongTerm_00,128,MIT-LongTerm
96046,MIT-LongTerm_00,128,MIT-LongTerm
96255,MIT-LongTerm_00,128,MIT-LongTerm
96350,MIT-LongTerm_00,128,MIT-LongTerm
96451,MIT-LongTerm_00,128,MIT-LongTerm
96551,MIT-LongTerm_00,128,MIT-LongTerm
96650,MIT-LongTerm_00,128,MIT-LongTerm
96749,MIT-LongTerm_00,128,MIT-LongTerm
96858,MIT-LongTerm_00,128,MIT-LongTerm
96971,MIT-LongTerm_00,128,MIT-LongTerm
97073,MIT-LongTerm_00,128,MIT-LongTerm
97179,MIT-LongTerm_00,128,MIT-LongTerm
97289,MIT-LongTerm_00,128,MIT-LongTerm
97397,MIT-LongTerm_00,128,MIT-LongTerm
97500,MIT-LongTerm_00,128,MIT-LongTerm
97605,MIT-LongTerm_00,128,MIT-LongTerm
97707,MIT-LongTerm_00,128,MIT-LongTerm
97813,MIT-LongTerm_00,128,MIT-LongTerm
97912,MIT-LongTerm_00,128,MIT-LongTerm
98013,MIT-LongTerm_00,128,MIT-LongTerm
98118,MIT-LongTerm_00,128,MIT-LongTerm
98221,MIT-LongTerm_00,128,MIT-LongTerm
98321,MIT-LongTerm_00,128,MIT-LongTerm
98421,MIT-LongTerm_00,128,MIT-LongTerm
98524,MIT-LongTerm_00,128,MIT-LongTerm
98626,MIT-LongTerm_00,128,MIT-LongTerm
98726,MIT-LongTerm_00,128,MIT-LongTerm
98825,MIT-LongTerm_00,128,MIT-LongTerm
98926,MIT-LongTerm_00,128,MIT-LongTerm
99027,MIT-LongTerm_00,128,MIT-LongTerm
99126,MIT-LongTerm_00,128,MIT-LongTerm
99226,MIT-LongTerm_00,128,MIT-LongTerm
99326,MIT-LongTerm_00,128,MIT-LongTerm
99429,MIT-LongTerm_00,128,MIT-LongTerm
99533,MIT-LongTerm_00,128,MIT-LongTerm
99631,MIT-LongTerm_00,128,MIT-LongTerm
99732,MIT-LongTerm_00,128,MIT-LongTerm
99835,MIT-LongTerm_00,128,MIT-LongTerm
99935,MIT-LongTerm_00,128,MIT-LongTerm
100037,MIT-LongTerm_00,128,MIT-LongTerm
100137,MIT-LongTerm_00,128,MIT-LongTerm
100236,MIT-LongTerm_00,128,MIT-LongTerm
100339,MIT-LongTerm_00,128,MIT-LongTerm
100438,MIT-LongTerm_00,128,MIT-LongTerm
100537,MIT-LongTerm_00,128,MIT-LongTerm
100639,MIT-LongTerm_00,128,MIT-LongTerm
100740,MIT-LongTerm_00,128,MIT-LongTerm
100843,MIT-LongTerm_00,128,MIT-LongTerm
100944,MIT-LongTerm_00,128,MIT-LongTerm
101043,MIT-LongTerm_00,128,MIT-LongTerm
101144,MIT-LongTerm_00,128,MIT-LongTerm
101244,MIT-LongTerm_00,128,MIT-LongTerm
101342,MIT-LongTerm_00,128,MIT-LongTerm
101439,MIT-LongTerm_00,128,MIT-LongTerm
101540,MIT-LongTerm_00,128,MIT-LongTerm
101640,MIT-LongTerm_00,128,MIT-LongTerm
101737,MIT-LongTerm_00,128,MIT-LongTerm
101834,MIT-LongTerm_00,128,MIT-LongTerm
101932,MIT-LongTerm_00,128,MIT-LongTerm
102033,MIT-LongTerm_00,128,MIT-LongTerm
102132,MIT-LongTerm_00,128,MIT-LongTerm
102229,MIT-LongTerm_00,128,MIT-LongTerm
102328,MIT-LongTerm_00,128,MIT-LongTerm
102428,MIT-LongTerm_00,128,MIT-LongTerm
102529,MIT-LongTerm_00,128,MIT-LongTerm
102627,MIT-LongTerm_00,128,MIT-LongTerm
102731,MIT-LongTerm_00,128,MIT-LongTerm
102833,MIT-LongTerm_00,128,MIT-LongTerm
102934,MIT-LongTerm_00,128,MIT-LongTerm
103035,MIT-LongTerm_00,128,MIT-LongTerm
103137,MIT-LongTerm_00,128,MIT-LongTerm
103241,MIT-LongTerm_00,128,MIT-LongTerm
103340,MIT-LongTerm_00,128,MIT-LongTerm
103442,MIT-LongTerm_00,128,MIT-LongTerm
103548,MIT-LongTerm_00,128,MIT-LongTerm
103653,MIT-LongTerm_00,128,MIT-LongTerm
103752,MIT-LongTerm_00,128,MIT-LongTerm
103852,MIT-LongTerm_00,128,MIT-LongTerm
103952,MIT-LongTerm_00,128,MIT-LongTerm
104055,MIT-LongTerm_00,128,MIT-LongTerm
104155,MIT-LongTerm_00,128,MIT-LongTerm
104257,MIT-LongTerm_00,128,MIT-LongTerm
104361,MIT-LongTerm_00,128,MIT-LongTerm
104468,MIT-LongTerm_00,128,MIT-LongTerm
104573,MIT-LongTerm_00,128,MIT-LongTerm
104682,MIT-LongTerm_00,128,MIT-LongTerm
104793,MIT-LongTerm_00,128,MIT-LongTerm
104898,MIT-LongTerm_00,128,MIT-LongTerm
105004,MIT-LongTerm_00,128,MIT-LongTerm
105113,MIT-LongTerm_00,128,MIT-LongTerm
105222,MIT-LongTerm_00,128,MIT-LongTerm
105327,MIT-LongTerm_00,128,MIT-LongTerm
105430,MIT-LongTerm_00,128,MIT-LongTerm
105536,MIT-LongTerm_00,128,MIT-LongTerm
105644,MIT-LongTerm_00,128,MIT-LongTerm
105747,MIT-LongTerm_00,128,MIT-LongTerm
105849,MIT-LongTerm_00,128,MIT-LongTerm
105949,MIT-LongTerm_00,128,MIT-LongTerm
106052,MIT-LongTerm_00,128,MIT-LongTerm
106152,MIT-LongTerm_00,128,MIT-LongTerm
106250,MIT-LongTerm_00,128,MIT-LongTerm
106348,MIT-LongTerm_00,128,MIT-LongTerm
106450,MIT-LongTerm_00,128,MIT-LongTerm
106647,MIT-LongTerm_00,128,MIT-LongTerm
106838,MIT-LongTerm_00,128,MIT-LongTerm
106930,MIT-LongTerm_00,128,MIT-LongTerm
107023,MIT-LongTerm_00,128,MIT-LongTerm
107117,MIT-LongTerm_00,128,MIT-LongTerm
107310,MIT-LongTerm_00,128,MIT-LongTerm
107500,MIT-LongTerm_00,128,MIT-LongTerm
107592,MIT-LongTerm_00,128,MIT-LongTerm
107683,MIT-LongTerm_00,128,MIT-LongTerm
107776,MIT-LongTerm_00,128,MIT-LongTerm
107870,MIT-LongTerm_00,128,MIT-LongTerm
107966,MIT-LongTerm_00,128,MIT-LongTerm
108065,MIT-LongTerm_00,128,MIT-LongTerm
108165,MIT-LongTerm_00,128,MIT-LongTerm
108271,MIT-LongTerm_00,128,MIT-LongTerm
108376,MIT-LongTerm_00,128,MIT-LongTerm
108479,MIT-LongTerm_00,128,MIT-LongTerm
108580,MIT-LongTerm_00,128,MIT-LongTerm
108684,MIT-LongTerm_00,128,MIT-LongTerm
108790,MIT-LongTerm_00,128,MIT-LongTerm
108891,MIT-LongTerm_00,128,MIT-LongTerm
108992,MIT-LongTerm_00,128,MIT-LongTerm
109093,MIT-LongTerm_00,128,MIT-LongTerm
109194,MIT-LongTerm_00,128,MIT-LongTerm
109298,MIT-LongTerm_00,128,MIT-LongTerm
109394,MIT-LongTerm_00,128,MIT-LongTerm
109493,MIT-LongTerm_00,128,MIT-LongTerm
109594,MIT-LongTerm_00,128,MIT-LongTerm
109695,MIT-LongTerm_00,128,MIT-LongTerm
109792,MIT-LongTerm_00,128,MIT-LongTerm
109889,MIT-LongTerm_00,128,MIT-LongTerm
109990,MIT-LongTerm_00,128,MIT-LongTerm
110090,MIT-LongTerm_00,128,MIT-LongTerm
110188,MIT-LongTerm_00,128,MIT-LongTerm
110286,MIT-LongTerm_00,128,MIT-LongTerm
110388,MIT-LongTerm_00,128,MIT-LongTerm
110492,MIT-LongTerm_00,128,MIT-LongTerm
110593,MIT-LongTerm_00,128,MIT-LongTerm
110692,MIT-LongTerm_00,128,MIT-LongTerm
110797,MIT-LongTerm_00,128,MIT-LongTerm
